# <seq_name> <frame.png> <n_obj> <n_qualified> <rmin> <rmax> <lidar_noise_std_m>
# {"root": "E:/data_collect", "max_range": 20.0, "min_inside": 8, "min_z": 0.5, "lidar_offset": 6, "mode": "any", "modalities": ["rgb", "ir", "lidar"], "train_ratio": 0.8, "seed": 0}
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 71.0194.png 4 4 14.55 19.24 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 71.0861.png 4 4 14.58 19.33 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 71.1528.png 4 4 14.66 19.41 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 71.2195.png 4 4 14.50 19.48 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 71.2862.png 4 4 14.36 19.53 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 71.3529.png 4 4 14.23 19.59 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 71.4196.png 4 4 14.10 19.63 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 71.4863.png 4 4 13.98 19.68 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 71.5530.png 4 4 13.87 19.72 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 71.6197.png 4 4 13.77 19.76 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 71.6864.png 4 4 13.68 19.80 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 71.7531.png 4 4 13.60 19.85 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 71.8198.png 4 4 13.55 19.89 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 71.8865.png 4 4 13.51 19.95 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 71.9532.png 4 3 13.51 16.73 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 72.0199.png 4 3 13.54 16.65 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 72.0866.png 4 3 13.62 16.52 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 72.1533.png 4 3 13.74 16.35 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 72.2200.png 4 3 13.91 16.15 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 72.2867.png 4 3 14.14 15.92 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 72.3534.png 4 3 14.24 15.69 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 72.4201.png 4 3 14.22 15.48 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 72.4868.png 4 3 14.22 15.31 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 72.5535.png 4 3 14.26 15.19 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 72.6202.png 4 3 14.33 15.14 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 72.6869.png 4 3 14.43 15.30 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 72.7536.png 4 3 14.56 15.43 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 72.8203.png 4 3 14.69 15.55 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 72.8870.png 4 3 14.82 15.66 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 72.9537.png 4 3 14.94 15.75 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 73.0204.png 4 4 15.04 19.79 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 73.0871.png 4 4 15.11 19.49 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 73.1538.png 4 4 15.15 19.17 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 73.2205.png 4 4 15.17 18.81 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 73.2872.png 4 4 15.15 18.43 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 73.3539.png 4 4 15.11 18.02 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 73.4206.png 4 4 15.04 17.58 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 73.4873.png 4 4 14.94 17.21 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 73.5540.png 4 4 14.83 17.53 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 73.6207.png 4 4 14.71 17.87 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 73.6874.png 4 4 14.58 18.25 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 73.7541.png 4 4 14.46 18.66 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 73.8208.png 4 3 14.34 19.10 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 73.8875.png 4 3 13.89 19.56 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 73.9542.png 4 2 13.30 14.16 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 74.0209.png 4 2 12.68 14.12 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 74.0876.png 4 2 12.06 14.11 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 74.1543.png 4 2 11.42 14.13 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 74.2210.png 4 2 10.77 14.19 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 74.2877.png 4 2 10.11 14.28 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 74.3544.png 4 2 9.45 14.41 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 74.4211.png 4 3 8.78 17.34 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 74.4878.png 4 3 8.10 17.20 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 74.5545.png 4 3 7.43 17.06 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 74.6212.png 4 3 6.76 16.90 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 74.6879.png 4 3 6.10 16.75 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 74.7546.png 4 4 5.45 19.89 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 74.8213.png 4 4 4.85 19.60 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 74.8880.png 4 4 4.31 19.32 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 74.9547.png 4 4 3.86 19.10 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 75.0214.png 4 4 3.57 18.97 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 75.0881.png 4 4 3.44 18.92 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 75.1548.png 4 3 16.09 18.93 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 75.2215.png 4 3 16.04 19.35 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 75.2882.png 4 3 16.00 19.80 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 75.3549.png 4 2 15.98 19.28 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 75.4216.png 4 2 15.99 19.46 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 75.4883.png 4 2 16.02 19.67 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 75.5550.png 4 2 16.08 19.89 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 75.6217.png 4 1 16.17 16.17 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 75.6884.png 4 1 16.31 16.31 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 75.7551.png 4 1 16.48 16.48 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 75.8218.png 4 1 16.69 16.69 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 75.8885.png 4 1 16.95 16.95 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 75.9552.png 4 1 17.24 17.24 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 76.0219.png 4 1 17.58 17.58 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 76.0886.png 4 1 17.95 17.95 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 76.1553.png 4 2 18.36 19.88 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 76.2220.png 4 3 5.06 19.56 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 76.2887.png 4 3 5.11 19.23 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 76.3554.png 4 3 5.22 19.65 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 76.4221.png 4 2 5.38 18.58 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 76.4888.png 4 3 5.60 19.94 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 76.5555.png 4 3 5.85 19.79 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 76.6222.png 4 3 6.12 19.62 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 76.6889.png 4 3 6.40 19.44 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 76.7556.png 4 3 6.69 19.27 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 76.8223.png 4 3 6.97 19.11 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 76.8890.png 4 3 7.24 18.97 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 76.9557.png 4 3 7.48 18.87 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 77.0224.png 4 3 7.70 18.82 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 77.0891.png 4 3 7.88 18.82 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 77.1558.png 4 3 8.03 18.87 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 77.2225.png 4 3 8.13 19.00 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 77.2892.png 4 3 8.20 19.18 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 77.3559.png 4 4 8.22 19.97 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 77.4226.png 4 4 8.20 19.69 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 77.4893.png 4 4 8.14 19.76 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 77.5560.png 4 4 8.04 19.93 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 77.6227.png 4 3 7.91 18.84 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 77.6894.png 4 3 7.75 18.60 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 77.7561.png 4 3 7.56 18.40 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 77.8228.png 4 3 7.39 18.27 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 77.8895.png 4 3 7.23 18.23 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 77.9562.png 4 3 7.08 18.26 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 78.0229.png 4 3 6.95 18.40 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 78.0896.png 4 3 6.83 18.55 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 78.1563.png 4 3 6.73 18.69 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 78.2230.png 4 3 6.66 18.84 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 78.2897.png 4 3 6.62 19.02 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 78.3564.png 4 3 6.61 19.24 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 78.4231.png 4 3 6.64 19.47 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 78.4898.png 4 3 6.71 19.71 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 78.5565.png 4 3 6.83 19.96 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 78.6232.png 4 2 7.00 18.44 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 78.6899.png 4 2 7.21 18.31 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 78.7566.png 4 2 7.48 18.18 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 78.8233.png 4 2 7.80 18.06 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 78.8900.png 4 2 8.16 17.94 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 78.9567.png 4 2 8.54 17.83 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 79.0234.png 4 2 8.93 17.74 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=Matrice-600-Pro=drone-unk3 61.9341.png 4 1 19.09 19.09 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=Matrice-600-Pro=drone-unk3 62.0008.png 4 1 17.77 17.77 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=Matrice-600-Pro=drone-unk3 62.0675.png 4 1 16.46 16.46 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=Matrice-600-Pro=drone-unk3 62.1342.png 4 1 15.14 15.14 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=Matrice-600-Pro=drone-unk3 62.2009.png 4 1 13.83 13.83 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=Matrice-600-Pro=drone-unk3 62.2676.png 4 1 12.51 12.51 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=Matrice-600-Pro=drone-unk3 62.3343.png 4 1 11.20 11.20 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=Matrice-600-Pro=drone-unk3 62.4010.png 4 1 9.89 9.89 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=Matrice-600-Pro=drone-unk3 62.4677.png 4 1 8.58 8.58 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=Matrice-600-Pro=drone-unk3 62.5344.png 4 1 7.27 7.27 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=Matrice-600-Pro=drone-unk3 62.6011.png 4 1 5.97 5.97 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=Matrice-600-Pro=drone-unk3 62.6678.png 4 1 4.68 4.68 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=Matrice-600-Pro=drone-unk3 62.7345.png 4 1 3.51 3.51 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=Matrice-600-Pro=drone-unk3 62.8012.png 4 2 2.49 19.98 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=Matrice-600-Pro=drone-unk3 62.8679.png 4 1 18.53 18.53 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=Matrice-600-Pro=drone-unk3 62.9346.png 4 1 17.08 17.08 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=Matrice-600-Pro=drone-unk3 63.0013.png 4 1 15.64 15.64 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=Matrice-600-Pro=drone-unk3 63.0680.png 4 1 14.19 14.19 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=Matrice-600-Pro=drone-unk3 63.1347.png 4 1 12.75 12.75 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=Matrice-600-Pro=drone-unk3 63.2014.png 4 1 11.31 11.31 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=Matrice-600-Pro=drone-unk3 63.2681.png 4 1 9.86 9.86 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=Matrice-600-Pro=drone-unk3 63.3348.png 4 1 8.43 8.43 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=Matrice-600-Pro=drone-unk3 63.4015.png 4 1 6.99 6.99 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=Matrice-600-Pro=drone-unk3 63.4682.png 4 1 5.57 5.57 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=Matrice-600-Pro=drone-unk3 63.5349.png 4 1 4.17 4.17 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=Matrice-600-Pro=drone-unk3 63.6016.png 4 1 3.01 3.01 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=Matrice-600-Pro=drone-unk3 65.2024.png 4 1 6.57 6.57 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=Matrice-600-Pro=drone-unk3 65.2691.png 4 1 7.48 7.48 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=Matrice-600-Pro=drone-unk3 65.3358.png 4 1 8.42 8.42 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=Matrice-600-Pro=drone-unk3 65.4025.png 4 1 9.39 9.39 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=Matrice-600-Pro=drone-unk3 65.4692.png 4 1 10.39 10.39 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=Matrice-600-Pro=drone-unk3 65.5359.png 4 1 11.42 11.42 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=Matrice-600-Pro=drone-unk3 65.6026.png 4 1 12.48 12.48 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=Matrice-600-Pro=drone-unk3 65.6693.png 4 1 13.54 13.54 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=Matrice-600-Pro=drone-unk3 65.7360.png 4 1 14.54 14.54 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=Matrice-600-Pro=drone-unk3 65.8027.png 4 1 15.50 15.50 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=Matrice-600-Pro=drone-unk3 65.8694.png 4 1 16.42 16.42 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=Matrice-600-Pro=drone-unk3 65.9361.png 4 1 17.29 17.29 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=Matrice-600-Pro=drone-unk3 66.0028.png 4 1 18.13 18.13 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=Matrice-600-Pro=drone-unk3 66.0695.png 4 1 18.93 18.93 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=Matrice-600-Pro=drone-unk3 66.1362.png 4 1 19.68 19.68 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=Matrice-600-Pro=drone-unk3 66.5364.png 4 1 19.67 19.67 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=Matrice-600-Pro=drone-unk3 67.1367.png 4 1 14.60 14.60 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=Matrice-600-Pro=drone-unk3 67.2034.png 4 1 14.01 14.01 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=Matrice-600-Pro=drone-unk3 67.2701.png 4 1 13.43 13.43 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=Matrice-600-Pro=drone-unk3 67.3368.png 4 1 12.87 12.87 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=Matrice-600-Pro=drone-unk3 67.4035.png 4 1 12.34 12.34 0.0
Town03HD_Opt/carla_data/00004/clear_night/DJI-phantom4=DJI-mavic-mini=Matrice-600-Pro=drone-unk3 67.4702.png 4 1 11.85 11.85 0.0
