# <seq_name> <frame.png> <n_obj> <angmin> <angmax>
# {"root": "E:/data_collect", "max_dist": 36.0, "mode": "all", "metric": "angsize", "min_z": 0.5, "max_objects": 0, "train_ratio": 0.8, "seed": 0, "min_ang": 0.0724, "max_ang": 0.2005}
Town03HD_Opt/carla_data/00002/rain_night/Matrice-600-Pro=m210-rtk 56.9974.png 2 0.10 0.14
Town03HD_Opt/carla_data/00002/rain_night/Matrice-600-Pro=m210-rtk 57.0641.png 2 0.09 0.13
Town03HD_Opt/carla_data/00002/rain_night/Matrice-600-Pro=m210-rtk 57.1308.png 2 0.09 0.13
Town03HD_Opt/carla_data/00002/rain_night/Matrice-600-Pro=m210-rtk 57.1975.png 2 0.09 0.12
Town03HD_Opt/carla_data/00002/rain_night/Matrice-600-Pro=m210-rtk 57.2642.png 2 0.09 0.11
Town03HD_Opt/carla_data/00002/rain_night/Matrice-600-Pro=m210-rtk 57.3309.png 2 0.08 0.11
Town03HD_Opt/carla_data/00002/rain_night/Matrice-600-Pro=m210-rtk 57.3976.png 2 0.08 0.10
Town03HD_Opt/carla_data/00002/rain_night/Matrice-600-Pro=m210-rtk 57.4643.png 2 0.08 0.10
Town03HD_Opt/carla_data/00002/rain_night/Matrice-600-Pro=m210-rtk 57.5310.png 2 0.07 0.10
Town03HD_Opt/carla_data/00002/rain_night/matrix-300-RTK=Matrice-600-Pro 50.9659.png 2 0.09 0.14
Town03HD_Opt/carla_data/00002/rain_night/matrix-300-RTK=Matrice-600-Pro 51.0326.png 2 0.09 0.14
Town03HD_Opt/carla_data/00002/rain_night/matrix-300-RTK=Matrice-600-Pro 51.0993.png 2 0.09 0.13
Town03HD_Opt/carla_data/00002/rain_night/matrix-300-RTK=Matrice-600-Pro 51.1660.png 2 0.09 0.12
Town03HD_Opt/carla_data/00002/rain_night/matrix-300-RTK=Matrice-600-Pro 51.2327.png 2 0.10 0.12
Town03HD_Opt/carla_data/00002/rain_night/matrix-300-RTK=Matrice-600-Pro 51.2994.png 2 0.10 0.11
Town03HD_Opt/carla_data/00002/rain_night/matrix-300-RTK=Matrice-600-Pro 51.3661.png 2 0.11 0.11
Town03HD_Opt/carla_data/00002/rain_night/matrix-300-RTK=Matrice-600-Pro 51.4328.png 2 0.10 0.11
Town03HD_Opt/carla_data/00002/rain_night/matrix-300-RTK=Matrice-600-Pro 51.4995.png 2 0.10 0.12
Town03HD_Opt/carla_data/00002/rain_night/matrix-300-RTK=Matrice-600-Pro 51.5662.png 2 0.10 0.12
Town03HD_Opt/carla_data/00002/rain_night/matrix-300-RTK=Matrice-600-Pro 51.6329.png 2 0.10 0.12
Town03HD_Opt/carla_data/00002/rain_night/matrix-300-RTK=Matrice-600-Pro 51.6996.png 2 0.10 0.13
Town03HD_Opt/carla_data/00002/rain_night/matrix-300-RTK=Matrice-600-Pro 51.7663.png 2 0.10 0.13
Town03HD_Opt/carla_data/00002/rain_night/matrix-300-RTK=Matrice-600-Pro 51.8330.png 2 0.10 0.13
Town03HD_Opt/carla_data/00002/rain_night/matrix-300-RTK=Matrice-600-Pro 51.8997.png 2 0.11 0.13
Town03HD_Opt/carla_data/00002/rain_night/matrix-300-RTK=Matrice-600-Pro 51.9664.png 2 0.11 0.12
Town03HD_Opt/carla_data/00002/rain_night/matrix-300-RTK=Matrice-600-Pro 52.0331.png 2 0.11 0.12
Town03HD_Opt/carla_data/00002/rain_night/matrix-300-RTK=Matrice-600-Pro 52.0998.png 2 0.11 0.12
Town03HD_Opt/carla_data/00002/rain_night/matrix-300-RTK=Matrice-600-Pro 52.1665.png 2 0.11 0.11
Town03HD_Opt/carla_data/00002/rain_night/matrix-300-RTK=Matrice-600-Pro 52.2332.png 2 0.11 0.12
Town03HD_Opt/carla_data/00002/rain_night/matrix-300-RTK=Matrice-600-Pro 52.2999.png 2 0.10 0.12
Town03HD_Opt/carla_data/00002/rain_night/matrix-300-RTK=Matrice-600-Pro 52.3666.png 2 0.10 0.12
Town03HD_Opt/carla_data/00002/rain_night/matrix-300-RTK=Matrice-600-Pro 52.4333.png 2 0.09 0.12
Town03HD_Opt/carla_data/00002/rain_night/matrix-300-RTK=Matrice-600-Pro 52.5000.png 2 0.09 0.13
Town03HD_Opt/carla_data/00002/rain_night/matrix-300-RTK=Matrice-600-Pro 52.5667.png 2 0.08 0.13
Town03HD_Opt/carla_data/00002/rain_night/matrix-300-RTK=Matrice-600-Pro 52.6334.png 2 0.08 0.13
Town03HD_Opt/carla_data/00002/rain_night/matrix-300-RTK=Matrice-600-Pro 52.7001.png 2 0.08 0.13
Town03HD_Opt/carla_data/00002/rain_night/matrix-300-RTK=drone-unk3 67.2786.png 2 0.10 0.18
Town03HD_Opt/carla_data/00002/rain_night/matrix-300-RTK=drone-unk3 67.3453.png 2 0.10 0.15
Town03HD_Opt/carla_data/00002/rain_night/matrix-300-RTK=drone-unk3 67.4120.png 2 0.10 0.13
Town03HD_Opt/carla_data/00002/rain_night/matrix-300-RTK=drone-unk3 67.4787.png 2 0.10 0.11
Town03HD_Opt/carla_data/00002/rain_night/matrix-300-RTK=drone-unk3 67.5454.png 2 0.10 0.10
Town03HD_Opt/carla_data/00002/rain_night/matrix-300-RTK=drone-unk3 67.6121.png 2 0.09 0.11
Town03HD_Opt/carla_data/00002/rain_night/matrix-300-RTK=drone-unk3 67.6788.png 2 0.08 0.11
Town03HD_Opt/carla_data/00002/rain_night/matrix-300-RTK=drone-unk3 67.7455.png 2 0.07 0.11
Town03HD_Opt/carla_data/00002/snow_night/Matrice-600-Pro=DJI-mavic-mini 61.5527.png 2 0.07 0.08
Town03HD_Opt/carla_data/00002/snow_night/Matrice-600-Pro=DJI-mavic-mini 63.5537.png 2 0.08 0.14
Town03HD_Opt/carla_data/00002/snow_night/Matrice-600-Pro=DJI-mavic-mini 63.6204.png 2 0.08 0.12
Town03HD_Opt/carla_data/00002/snow_night/Matrice-600-Pro=DJI-mavic-mini 63.6871.png 2 0.08 0.11
Town03HD_Opt/carla_data/00002/snow_night/Matrice-600-Pro=DJI-mavic-mini 63.7538.png 2 0.08 0.10
Town03HD_Opt/carla_data/00002/snow_night/Matrice-600-Pro=DJI-mavic-mini 63.8205.png 2 0.08 0.09
Town03HD_Opt/carla_data/00002/snow_night/Matrice-600-Pro=DJI-mavic-mini 63.8872.png 2 0.08 0.08
Town03HD_Opt/carla_data/00002/snow_night/Matrice-600-Pro=DJI-mavic-mini 63.9539.png 2 0.08 0.08
Town03HD_Opt/carla_data/00002/snow_night/matrix-300-RTK=drone-unk3 62.6026.png 2 0.08 0.17
Town03HD_Opt/carla_data/00002/snow_night/matrix-300-RTK=drone-unk3 62.6693.png 2 0.09 0.20
Town03HD_Opt/carla_data/00003/clear_night/matrix-300-RTK=m210-rtk=DJI-avata2 60.6303.png 3 0.08 0.19
Town03HD_Opt/carla_data/00003/clear_night/matrix-300-RTK=m210-rtk=DJI-avata2 60.6970.png 3 0.08 0.13
Town03HD_Opt/carla_data/00003/clear_night/matrix-300-RTK=m210-rtk=DJI-avata2 60.7637.png 3 0.07 0.12
Town03HD_Opt/carla_data/00003/fog_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk 11.4261.png 3 0.09 0.16
Town03HD_Opt/carla_data/00003/fog_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk 11.4928.png 3 0.09 0.17
Town03HD_Opt/carla_data/00003/fog_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk 11.5595.png 3 0.09 0.17
Town03HD_Opt/carla_data/00003/fog_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk 11.6262.png 3 0.09 0.18
Town03HD_Opt/carla_data/00003/fog_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk 11.6929.png 3 0.09 0.18
Town03HD_Opt/carla_data/00003/fog_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk 11.7596.png 3 0.09 0.18
Town03HD_Opt/carla_data/00003/fog_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk 11.8263.png 3 0.09 0.18
Town03HD_Opt/carla_data/00003/fog_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk 11.8930.png 3 0.08 0.18
Town03HD_Opt/carla_data/00003/fog_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk 11.9597.png 3 0.08 0.18
Town03HD_Opt/carla_data/00003/fog_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk 12.0264.png 3 0.08 0.18
Town03HD_Opt/carla_data/00003/fog_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk 12.0931.png 3 0.08 0.18
Town03HD_Opt/carla_data/00003/fog_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk 12.1598.png 3 0.07 0.18
Town03HD_Opt/carla_data/00003/rain_night/matrix-300-RTK=Matrice-600-Pro=drone-unk3 67.2987.png 3 0.08 0.17
Town03HD_Opt/carla_data/00003/rain_night/matrix-300-RTK=Matrice-600-Pro=drone-unk3 67.3654.png 3 0.09 0.17
Town03HD_Opt/carla_data/00003/rain_night/matrix-300-RTK=Matrice-600-Pro=drone-unk3 67.4321.png 3 0.10 0.17
Town03HD_Opt/carla_data/00003/rain_night/matrix-300-RTK=Matrice-600-Pro=drone-unk3 67.4988.png 3 0.10 0.16
Town03HD_Opt/carla_data/00003/rain_night/matrix-300-RTK=Matrice-600-Pro=drone-unk3 67.5655.png 3 0.10 0.19
Town03HD_Opt/carla_data/00003/rain_night/matrix-300-RTK=Matrice-600-Pro=drone-unk3 69.3664.png 3 0.07 0.20
Town03HD_Opt/carla_data/00003/rain_night/matrix-300-RTK=Matrice-600-Pro=drone-unk3 69.4331.png 3 0.07 0.17
Town03HD_Opt/carla_data/00003/snow_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk 15.9407.png 3 0.08 0.12
Town03HD_Opt/carla_data/00003/snow_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk 16.0074.png 3 0.08 0.12
Town03HD_Opt/carla_data/00003/snow_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk 16.0741.png 3 0.08 0.12
Town03HD_Opt/carla_data/00003/snow_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk 16.1408.png 3 0.09 0.13
Town03HD_Opt/carla_data/00003/snow_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk 16.2075.png 3 0.09 0.13
Town03HD_Opt/carla_data/00003/snow_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk 16.2742.png 3 0.08 0.13
Town03HD_Opt/carla_data/00003/snow_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk 16.3409.png 3 0.08 0.13
Town03HD_Opt/carla_data/00003/snow_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk 16.4076.png 3 0.08 0.13
Town03HD_Opt/carla_data/00003/snow_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk 16.4743.png 3 0.08 0.12
Town03HD_Opt/carla_data/00003/snow_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk 16.5410.png 3 0.08 0.12
Town03HD_Opt/carla_data/00003/snow_day/matrix-300-RTK=Matrice-600-Pro=m210-rtk 16.6077.png 3 0.07 0.12
Town03HD_Opt/carla_data/00004/clear_day/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 33.5507.png 4 0.08 0.14
Town03HD_Opt/carla_data/00004/clear_day/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 33.6174.png 4 0.08 0.13
Town03HD_Opt/carla_data/00004/clear_day/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 33.6841.png 4 0.09 0.12
Town03HD_Opt/carla_data/00004/clear_day/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 33.7508.png 4 0.09 0.11
Town03HD_Opt/carla_data/00004/clear_day/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 33.8175.png 4 0.08 0.13
Town03HD_Opt/carla_data/00004/clear_day/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 33.8842.png 4 0.08 0.13
Town03HD_Opt/carla_data/00004/clear_day/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 33.9509.png 4 0.08 0.14
Town03HD_Opt/carla_data/00004/clear_day/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 34.0176.png 4 0.08 0.17
Town03HD_Opt/carla_data/00004/clear_day/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 34.0843.png 4 0.07 0.20
Town03HD_Opt/carla_data/00004/clear_day/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 35.3516.png 4 0.08 0.18
Town03HD_Opt/carla_data/00004/clear_day/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 35.4183.png 4 0.08 0.16
Town03HD_Opt/carla_data/00004/clear_day/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 35.4850.png 4 0.08 0.15
Town03HD_Opt/carla_data/00004/clear_day/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 35.5517.png 4 0.08 0.13
Town03HD_Opt/carla_data/00004/clear_day/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 35.6184.png 4 0.08 0.12
Town03HD_Opt/carla_data/00004/clear_day/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 35.6851.png 4 0.08 0.11
Town03HD_Opt/carla_data/00004/clear_day/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 35.7518.png 4 0.08 0.10
Town03HD_Opt/carla_data/00004/clear_day/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 35.8185.png 4 0.08 0.10
Town03HD_Opt/carla_data/00004/clear_day/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 35.8852.png 4 0.08 0.10
Town03HD_Opt/carla_data/00004/clear_day/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 35.9519.png 4 0.07 0.10
Town03HD_Opt/carla_data/00004/fog_day/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 11.9101.png 4 0.07 0.17
Town03HD_Opt/carla_data/00004/rain_day/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 35.2249.png 4 0.07 0.20
Town03HD_Opt/carla_data/00004/rain_day/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 35.2916.png 4 0.07 0.18
Town03HD_Opt/carla_data/00004/rain_day/DJI-phantom4=DJI-mavic-mini=DJI-avata2=drone-unk3 35.3583.png 4 0.07 0.18
Town07HD_Opt/carla_data/00001/clear_day/DJI-avata2 37.0145.png 1 0.08 0.08
Town07HD_Opt/carla_data/00001/clear_day/DJI-avata2 37.0812.png 1 0.11 0.11
Town07HD_Opt/carla_data/00001/clear_day/DJI-avata2 37.1479.png 1 0.16 0.16
Town07HD_Opt/carla_data/00001/clear_day/DJI-mavic-mini 38.9285.png 1 0.08 0.08
Town07HD_Opt/carla_data/00001/clear_day/DJI-mavic-mini 38.9952.png 1 0.08 0.08
Town07HD_Opt/carla_data/00001/clear_day/DJI-mavic-mini 39.0619.png 1 0.09 0.09
Town07HD_Opt/carla_data/00001/clear_day/DJI-mavic-mini 39.1286.png 1 0.11 0.11
Town07HD_Opt/carla_data/00001/clear_day/DJI-mavic-mini 39.1953.png 1 0.12 0.12
Town07HD_Opt/carla_data/00001/clear_day/DJI-mavic-mini 39.2620.png 1 0.14 0.14
Town07HD_Opt/carla_data/00001/clear_day/DJI-mavic-mini 39.3287.png 1 0.17 0.17
Town07HD_Opt/carla_data/00001/clear_day/DJI-mavic-mini 39.3954.png 1 0.19 0.19
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 9.9961.png 1 0.10 0.10
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 10.0628.png 1 0.10 0.10
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 10.1295.png 1 0.10 0.10
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 10.1962.png 1 0.10 0.10
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 10.2629.png 1 0.10 0.10
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 10.3296.png 1 0.10 0.10
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 10.3963.png 1 0.11 0.11
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 10.4630.png 1 0.11 0.11
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 10.5297.png 1 0.11 0.11
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 10.5964.png 1 0.11 0.11
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 10.6631.png 1 0.11 0.11
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 10.7298.png 1 0.11 0.11
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 10.7965.png 1 0.11 0.11
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 10.8632.png 1 0.11 0.11
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 10.9299.png 1 0.11 0.11
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 10.9966.png 1 0.11 0.11
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 11.0633.png 1 0.11 0.11
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 11.1300.png 1 0.11 0.11
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 11.1967.png 1 0.11 0.11
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 11.2634.png 1 0.11 0.11
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 11.3301.png 1 0.10 0.10
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 11.3968.png 1 0.10 0.10
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 11.4635.png 1 0.10 0.10
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 11.5302.png 1 0.10 0.10
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 11.5969.png 1 0.10 0.10
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 11.6636.png 1 0.10 0.10
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 11.7303.png 1 0.09 0.09
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 11.7970.png 1 0.09 0.09
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 11.8637.png 1 0.09 0.09
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 11.9304.png 1 0.09 0.09
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 11.9971.png 1 0.09 0.09
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 12.0638.png 1 0.09 0.09
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 12.1305.png 1 0.09 0.09
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 12.1972.png 1 0.09 0.09
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 12.2639.png 1 0.09 0.09
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 12.3306.png 1 0.08 0.08
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 12.3973.png 1 0.08 0.08
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 12.4640.png 1 0.08 0.08
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 12.5307.png 1 0.08 0.08
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 12.5974.png 1 0.08 0.08
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 12.6641.png 1 0.08 0.08
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 12.7308.png 1 0.08 0.08
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 12.7975.png 1 0.08 0.08
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 12.8642.png 1 0.08 0.08
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 12.9309.png 1 0.08 0.08
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 12.9976.png 1 0.08 0.08
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 13.0643.png 1 0.08 0.08
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 13.1310.png 1 0.08 0.08
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 13.1977.png 1 0.08 0.08
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 13.2644.png 1 0.08 0.08
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 13.3311.png 1 0.08 0.08
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 13.3978.png 1 0.08 0.08
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 13.4645.png 1 0.08 0.08
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 13.5312.png 1 0.08 0.08
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 13.5979.png 1 0.08 0.08
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 13.6646.png 1 0.08 0.08
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 13.7313.png 1 0.08 0.08
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 13.7980.png 1 0.08 0.08
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 13.8647.png 1 0.08 0.08
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 13.9314.png 1 0.08 0.08
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 13.9981.png 1 0.08 0.08
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 14.0648.png 1 0.08 0.08
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 14.1315.png 1 0.09 0.09
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 14.1982.png 1 0.09 0.09
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 14.2649.png 1 0.09 0.09
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 14.3316.png 1 0.09 0.09
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 14.3983.png 1 0.09 0.09
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 14.4650.png 1 0.09 0.09
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 14.5317.png 1 0.08 0.08
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 14.5984.png 1 0.08 0.08
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 14.6651.png 1 0.08 0.08
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 14.7318.png 1 0.08 0.08
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 14.7985.png 1 0.08 0.08
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 14.8652.png 1 0.08 0.08
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 14.9319.png 1 0.08 0.08
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 14.9986.png 1 0.08 0.08
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 15.0653.png 1 0.08 0.08
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 15.1320.png 1 0.08 0.08
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 15.1987.png 1 0.08 0.08
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 15.2654.png 1 0.07 0.07
Town07HD_Opt/carla_data/00001/clear_day/Matrice-600-Pro 15.3321.png 1 0.07 0.07
Town07HD_Opt/carla_data/00001/clear_day/drone-unk3 36.0638.png 1 0.07 0.07
Town07HD_Opt/carla_data/00001/clear_day/drone-unk3 36.1305.png 1 0.09 0.09
Town07HD_Opt/carla_data/00001/clear_day/drone-unk3 36.1972.png 1 0.10 0.10
Town07HD_Opt/carla_data/00001/clear_day/drone-unk3 36.2639.png 1 0.13 0.13
Town07HD_Opt/carla_data/00001/clear_day/drone-unk3 36.3306.png 1 0.16 0.16
Town07HD_Opt/carla_data/00001/clear_day/drone-unk3 37.4645.png 1 0.18 0.18
Town07HD_Opt/carla_data/00001/clear_day/drone-unk3 37.5312.png 1 0.15 0.15
Town07HD_Opt/carla_data/00001/clear_day/drone-unk3 37.5979.png 1 0.13 0.13
Town07HD_Opt/carla_data/00001/clear_day/drone-unk3 37.6646.png 1 0.12 0.12
Town07HD_Opt/carla_data/00001/clear_day/drone-unk3 37.7313.png 1 0.10 0.10
Town07HD_Opt/carla_data/00001/clear_day/drone-unk3 37.7980.png 1 0.09 0.09
Town07HD_Opt/carla_data/00001/clear_day/drone-unk3 37.8647.png 1 0.08 0.08
Town07HD_Opt/carla_data/00001/clear_day/drone-unk3 37.9314.png 1 0.08 0.08
Town07HD_Opt/carla_data/00001/clear_day/drone-unk3 38.5984.png 1 0.07 0.07
Town07HD_Opt/carla_data/00001/clear_day/drone-unk3 38.6651.png 1 0.08 0.08
Town07HD_Opt/carla_data/00001/clear_day/drone-unk3 38.7318.png 1 0.08 0.08
Town07HD_Opt/carla_data/00001/clear_day/drone-unk3 38.7985.png 1 0.08 0.08
Town07HD_Opt/carla_data/00001/clear_day/drone-unk3 38.8652.png 1 0.09 0.09
Town07HD_Opt/carla_data/00001/clear_day/drone-unk3 38.9319.png 1 0.09 0.09
Town07HD_Opt/carla_data/00001/clear_day/drone-unk3 38.9986.png 1 0.10 0.10
Town07HD_Opt/carla_data/00001/clear_day/drone-unk3 39.0653.png 1 0.10 0.10
Town07HD_Opt/carla_data/00001/clear_day/drone-unk3 39.1320.png 1 0.10 0.10
Town07HD_Opt/carla_data/00001/clear_day/drone-unk3 39.1987.png 1 0.10 0.10
Town07HD_Opt/carla_data/00001/clear_day/drone-unk3 39.2654.png 1 0.10 0.10
Town07HD_Opt/carla_data/00001/clear_day/drone-unk3 39.3321.png 1 0.10 0.10
Town07HD_Opt/carla_data/00001/clear_day/drone-unk3 39.3988.png 1 0.10 0.10
Town07HD_Opt/carla_data/00001/clear_day/drone-unk3 39.4655.png 1 0.10 0.10
Town07HD_Opt/carla_data/00001/clear_day/drone-unk3 39.5322.png 1 0.09 0.09
Town07HD_Opt/carla_data/00001/clear_day/drone-unk3 39.5989.png 1 0.09 0.09
Town07HD_Opt/carla_data/00001/clear_day/drone-unk3 39.6656.png 1 0.08 0.08
Town07HD_Opt/carla_data/00001/clear_day/drone-unk3 39.7323.png 1 0.08 0.08
Town07HD_Opt/carla_data/00001/clear_day/m210-rtk 38.2199.png 1 0.07 0.07
Town07HD_Opt/carla_data/00001/clear_day/m210-rtk 38.2866.png 1 0.08 0.08
Town07HD_Opt/carla_data/00001/clear_day/m210-rtk 38.3533.png 1 0.09 0.09
Town07HD_Opt/carla_data/00001/clear_day/m210-rtk 38.4200.png 1 0.11 0.11
Town07HD_Opt/carla_data/00001/clear_day/m210-rtk 38.4867.png 1 0.12 0.12
Town07HD_Opt/carla_data/00001/clear_day/m210-rtk 38.5534.png 1 0.15 0.15
Town07HD_Opt/carla_data/00001/clear_day/m210-rtk 38.6201.png 1 0.19 0.19
Town07HD_Opt/carla_data/00001/clear_day/m210-rtk 40.1542.png 1 0.19 0.19
Town07HD_Opt/carla_data/00001/clear_day/m210-rtk 40.2209.png 1 0.17 0.17
Town07HD_Opt/carla_data/00001/clear_day/m210-rtk 40.2876.png 1 0.15 0.15
Town07HD_Opt/carla_data/00001/clear_day/m210-rtk 40.3543.png 1 0.13 0.13
