# <seq_name> <frame.png> <n_obj> <angmin> <angmax>
# {"root": "E:/data_collect", "max_dist": 36.0, "mode": "all", "metric": "angsize", "min_z": 0.5, "max_objects": 1, "train_ratio": 0.8, "seed": 0, "min_ang": 0.0724, "max_ang": 0.2005}
Town03HD_Opt/carla_data/00001/clear_day/DJI-mavic-mini 40.5212.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/clear_day/DJI-mavic-mini 40.5879.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/clear_day/DJI-mavic-mini 40.6546.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/clear_day/DJI-mavic-mini 40.7213.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/clear_day/DJI-mavic-mini 40.7880.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 69.5738.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 69.6405.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 69.7072.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 69.7739.png 1 0.11 0.11
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 69.8406.png 1 0.12 0.12
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 69.9073.png 1 0.13 0.13
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 69.9740.png 1 0.15 0.15
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 70.0407.png 1 0.18 0.18
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 70.1074.png 1 0.20 0.20
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 70.8411.png 1 0.19 0.19
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 70.9078.png 1 0.18 0.18
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 70.9745.png 1 0.16 0.16
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 71.0412.png 1 0.15 0.15
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 71.1079.png 1 0.14 0.14
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 71.1746.png 1 0.12 0.12
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 71.2413.png 1 0.11 0.11
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 71.3080.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 71.3747.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 71.4414.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 71.5081.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 71.5748.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/clear_night/Matrice-600-Pro 118.5733.png 1 0.07 0.07
Town03HD_Opt/carla_data/00001/clear_night/Matrice-600-Pro 118.6400.png 1 0.07 0.07
Town03HD_Opt/carla_data/00001/clear_night/Matrice-600-Pro 118.7067.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/clear_night/Matrice-600-Pro 118.7734.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/clear_night/Matrice-600-Pro 118.8401.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/clear_night/Matrice-600-Pro 118.9068.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/clear_night/Matrice-600-Pro 118.9735.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/clear_night/Matrice-600-Pro 119.0402.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/clear_night/Matrice-600-Pro 119.1069.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/clear_night/Matrice-600-Pro 119.1736.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/clear_night/Matrice-600-Pro 119.2403.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/clear_night/Matrice-600-Pro 119.3070.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/clear_night/Matrice-600-Pro 119.3737.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/clear_night/Matrice-600-Pro 119.4404.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/clear_night/Matrice-600-Pro 119.5071.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/clear_night/Matrice-600-Pro 119.5738.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/clear_night/Matrice-600-Pro 119.6405.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/clear_night/Matrice-600-Pro 119.7072.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/clear_night/Matrice-600-Pro 119.7739.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/clear_night/Matrice-600-Pro 119.8406.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/clear_night/Matrice-600-Pro 119.9073.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/clear_night/Matrice-600-Pro 119.9740.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/clear_night/Matrice-600-Pro 120.0407.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/clear_night/Matrice-600-Pro 120.1074.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/clear_night/Matrice-600-Pro 120.1741.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/clear_night/Matrice-600-Pro 120.2408.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/clear_night/Matrice-600-Pro 120.3075.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/clear_night/Matrice-600-Pro 120.3742.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/clear_night/Matrice-600-Pro 120.4409.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/clear_night/Matrice-600-Pro 120.5076.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/clear_night/Matrice-600-Pro 120.5743.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/clear_night/Matrice-600-Pro 120.6410.png 1 0.07 0.07
Town03HD_Opt/carla_data/00001/fog_day/Matrice-600-Pro 65.4562.png 1 0.07 0.07
Town03HD_Opt/carla_data/00001/fog_day/Matrice-600-Pro 65.5229.png 1 0.07 0.07
Town03HD_Opt/carla_data/00001/fog_day/Matrice-600-Pro 65.5896.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/fog_day/Matrice-600-Pro 65.6563.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/fog_day/Matrice-600-Pro 65.7230.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/fog_day/Matrice-600-Pro 65.7897.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/fog_day/Matrice-600-Pro 65.8564.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/fog_day/Matrice-600-Pro 65.9231.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/fog_day/Matrice-600-Pro 65.9898.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/fog_day/Matrice-600-Pro 66.0565.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/fog_day/Matrice-600-Pro 66.1232.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/fog_day/Matrice-600-Pro 66.1899.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/fog_day/Matrice-600-Pro 66.2566.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/fog_day/Matrice-600-Pro 66.3233.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/fog_day/Matrice-600-Pro 66.3900.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/fog_day/Matrice-600-Pro 66.4567.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/fog_day/Matrice-600-Pro 66.5234.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/fog_day/Matrice-600-Pro 66.5901.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/fog_day/Matrice-600-Pro 66.6568.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/fog_day/Matrice-600-Pro 66.7235.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/fog_day/Matrice-600-Pro 66.7902.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/fog_day/Matrice-600-Pro 66.8569.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/fog_day/Matrice-600-Pro 66.9236.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/fog_day/Matrice-600-Pro 66.9903.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/fog_day/Matrice-600-Pro 67.0570.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/fog_day/Matrice-600-Pro 67.1237.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/fog_day/Matrice-600-Pro 67.1904.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/fog_day/Matrice-600-Pro 67.2571.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/fog_day/Matrice-600-Pro 67.3238.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/fog_day/Matrice-600-Pro 67.3905.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/fog_day/Matrice-600-Pro 67.4572.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/fog_day/Matrice-600-Pro 67.5239.png 1 0.07 0.07
Town03HD_Opt/carla_data/00001/fog_night/DJI-avata2 66.3385.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/fog_night/DJI-avata2 66.4052.png 1 0.11 0.11
Town03HD_Opt/carla_data/00001/fog_night/DJI-avata2 66.4719.png 1 0.17 0.17
Town03HD_Opt/carla_data/00001/fog_night/DJI-avata2 67.6725.png 1 0.18 0.18
Town03HD_Opt/carla_data/00001/fog_night/DJI-avata2 67.7392.png 1 0.14 0.14
Town03HD_Opt/carla_data/00001/fog_night/DJI-avata2 67.8059.png 1 0.11 0.11
Town03HD_Opt/carla_data/00001/fog_night/DJI-avata2 67.8726.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/fog_night/DJI-avata2 67.9393.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/fog_night/DJI-avata2 69.3400.png 1 0.07 0.07
Town03HD_Opt/carla_data/00001/fog_night/DJI-avata2 69.4067.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/fog_night/DJI-avata2 69.4734.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/fog_night/DJI-avata2 69.5401.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/fog_night/DJI-avata2 69.6068.png 1 0.07 0.07
Town03HD_Opt/carla_data/00001/fog_night/DJI-mavic-mini 68.8068.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/fog_night/DJI-mavic-mini 68.8735.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/fog_night/DJI-mavic-mini 68.9402.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/fog_night/DJI-mavic-mini 69.0069.png 1 0.11 0.11
Town03HD_Opt/carla_data/00001/fog_night/DJI-mavic-mini 69.0736.png 1 0.12 0.12
Town03HD_Opt/carla_data/00001/fog_night/DJI-mavic-mini 69.1403.png 1 0.13 0.13
Town03HD_Opt/carla_data/00001/fog_night/DJI-mavic-mini 69.2070.png 1 0.15 0.15
Town03HD_Opt/carla_data/00001/fog_night/DJI-mavic-mini 69.2737.png 1 0.18 0.18
Town03HD_Opt/carla_data/00001/fog_night/DJI-mavic-mini 69.3404.png 1 0.20 0.20
Town03HD_Opt/carla_data/00001/fog_night/Matrice-600-Pro 116.8911.png 1 0.07 0.07
Town03HD_Opt/carla_data/00001/fog_night/Matrice-600-Pro 116.9578.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/fog_night/Matrice-600-Pro 117.0245.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/fog_night/Matrice-600-Pro 117.0912.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/fog_night/Matrice-600-Pro 117.1579.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/fog_night/Matrice-600-Pro 117.2246.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/fog_night/Matrice-600-Pro 117.2913.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/fog_night/Matrice-600-Pro 117.3580.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/fog_night/Matrice-600-Pro 117.4247.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/fog_night/Matrice-600-Pro 117.4914.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/fog_night/Matrice-600-Pro 117.5581.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/fog_night/Matrice-600-Pro 117.6248.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/fog_night/Matrice-600-Pro 117.6915.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/fog_night/Matrice-600-Pro 117.7582.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/fog_night/Matrice-600-Pro 117.8249.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/fog_night/Matrice-600-Pro 117.8916.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/fog_night/Matrice-600-Pro 117.9583.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/fog_night/Matrice-600-Pro 118.0250.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/fog_night/Matrice-600-Pro 118.0917.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/fog_night/Matrice-600-Pro 118.1584.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/fog_night/drone-unk3 125.8014.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/fog_night/drone-unk3 125.8681.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/fog_night/drone-unk3 125.9348.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/fog_night/drone-unk3 126.0015.png 1 0.11 0.11
Town03HD_Opt/carla_data/00001/fog_night/drone-unk3 126.0682.png 1 0.13 0.13
Town03HD_Opt/carla_data/00001/fog_night/drone-unk3 126.1349.png 1 0.14 0.14
Town03HD_Opt/carla_data/00001/fog_night/drone-unk3 126.2016.png 1 0.15 0.15
Town03HD_Opt/carla_data/00001/fog_night/drone-unk3 126.2683.png 1 0.15 0.15
Town03HD_Opt/carla_data/00001/fog_night/drone-unk3 126.3350.png 1 0.16 0.16
Town03HD_Opt/carla_data/00001/fog_night/drone-unk3 126.4017.png 1 0.16 0.16
Town03HD_Opt/carla_data/00001/fog_night/drone-unk3 126.4684.png 1 0.15 0.15
Town03HD_Opt/carla_data/00001/fog_night/drone-unk3 126.5351.png 1 0.15 0.15
Town03HD_Opt/carla_data/00001/fog_night/drone-unk3 126.6018.png 1 0.14 0.14
Town03HD_Opt/carla_data/00001/fog_night/drone-unk3 126.6685.png 1 0.13 0.13
Town03HD_Opt/carla_data/00001/fog_night/drone-unk3 126.7352.png 1 0.12 0.12
Town03HD_Opt/carla_data/00001/fog_night/drone-unk3 126.8019.png 1 0.11 0.11
Town03HD_Opt/carla_data/00001/fog_night/drone-unk3 126.8686.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/fog_night/drone-unk3 126.9353.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/fog_night/drone-unk3 127.0020.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/fog_night/drone-unk3 127.0687.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/fog_night/m210-rtk 54.4765.png 1 0.07 0.07
Town03HD_Opt/carla_data/00001/fog_night/m210-rtk 54.5432.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/fog_night/m210-rtk 54.6099.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/fog_night/m210-rtk 54.6766.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/fog_night/m210-rtk 54.7433.png 1 0.11 0.11
Town03HD_Opt/carla_data/00001/fog_night/m210-rtk 54.8100.png 1 0.12 0.12
Town03HD_Opt/carla_data/00001/fog_night/m210-rtk 54.8767.png 1 0.14 0.14
Town03HD_Opt/carla_data/00001/fog_night/m210-rtk 54.9434.png 1 0.16 0.16
Town03HD_Opt/carla_data/00001/fog_night/m210-rtk 55.0101.png 1 0.18 0.18
Town03HD_Opt/carla_data/00001/fog_night/m210-rtk 55.0768.png 1 0.20 0.20
Town03HD_Opt/carla_data/00001/fog_night/m210-rtk 55.6771.png 1 0.19 0.19
Town03HD_Opt/carla_data/00001/fog_night/m210-rtk 55.7438.png 1 0.17 0.17
Town03HD_Opt/carla_data/00001/fog_night/m210-rtk 55.8105.png 1 0.16 0.16
Town03HD_Opt/carla_data/00001/fog_night/m210-rtk 55.8772.png 1 0.15 0.15
Town03HD_Opt/carla_data/00001/fog_night/m210-rtk 55.9439.png 1 0.14 0.14
Town03HD_Opt/carla_data/00001/fog_night/m210-rtk 56.0106.png 1 0.13 0.13
Town03HD_Opt/carla_data/00001/fog_night/m210-rtk 56.0773.png 1 0.12 0.12
Town03HD_Opt/carla_data/00001/fog_night/m210-rtk 56.1440.png 1 0.11 0.11
Town03HD_Opt/carla_data/00001/fog_night/m210-rtk 56.2107.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/fog_night/m210-rtk 56.2774.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/fog_night/m210-rtk 56.3441.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/fog_night/m210-rtk 56.4108.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/fog_night/m210-rtk 56.4775.png 1 0.07 0.07
Town03HD_Opt/carla_data/00001/rain_day/matrix-300-RTK 14.8483.png 1 0.19 0.19
Town03HD_Opt/carla_data/00001/rain_day/matrix-300-RTK 14.9150.png 1 0.18 0.18
Town03HD_Opt/carla_data/00001/rain_day/matrix-300-RTK 14.9817.png 1 0.16 0.16
Town03HD_Opt/carla_data/00001/rain_day/matrix-300-RTK 15.0484.png 1 0.15 0.15
Town03HD_Opt/carla_data/00001/rain_day/matrix-300-RTK 15.1151.png 1 0.14 0.14
Town03HD_Opt/carla_data/00001/rain_day/matrix-300-RTK 15.1818.png 1 0.13 0.13
Town03HD_Opt/carla_data/00001/rain_day/matrix-300-RTK 15.2485.png 1 0.12 0.12
Town03HD_Opt/carla_data/00001/rain_day/matrix-300-RTK 15.3152.png 1 0.11 0.11
Town03HD_Opt/carla_data/00001/rain_day/matrix-300-RTK 15.3819.png 1 0.11 0.11
Town03HD_Opt/carla_data/00001/rain_day/matrix-300-RTK 15.4486.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/rain_day/matrix-300-RTK 15.5153.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/rain_day/matrix-300-RTK 15.5820.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/rain_day/matrix-300-RTK 15.6487.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/rain_day/matrix-300-RTK 15.7154.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/rain_day/matrix-300-RTK 15.7821.png 1 0.07 0.07
Town03HD_Opt/carla_data/00001/rain_night/DJI-mavic-mini 68.9201.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/rain_night/DJI-mavic-mini 68.9868.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/rain_night/DJI-mavic-mini 69.0535.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/rain_night/Matrice-600-Pro 113.6860.png 1 0.07 0.07
Town03HD_Opt/carla_data/00001/rain_night/Matrice-600-Pro 113.7527.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/rain_night/Matrice-600-Pro 113.8194.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/rain_night/Matrice-600-Pro 113.8861.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/rain_night/Matrice-600-Pro 113.9528.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/rain_night/Matrice-600-Pro 114.0195.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/rain_night/Matrice-600-Pro 114.0862.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/rain_night/Matrice-600-Pro 114.1529.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/rain_night/Matrice-600-Pro 114.2196.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/rain_night/Matrice-600-Pro 114.2863.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/rain_night/Matrice-600-Pro 114.3530.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/rain_night/Matrice-600-Pro 114.4197.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/rain_night/Matrice-600-Pro 114.4864.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/rain_night/Matrice-600-Pro 114.5531.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/rain_night/Matrice-600-Pro 114.6198.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/rain_night/Matrice-600-Pro 114.6865.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/rain_night/Matrice-600-Pro 114.7532.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/rain_night/Matrice-600-Pro 114.8199.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/rain_night/Matrice-600-Pro 114.8866.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/rain_night/Matrice-600-Pro 114.9533.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/rain_night/Matrice-600-Pro 115.0200.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/rain_night/Matrice-600-Pro 115.0867.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/rain_night/Matrice-600-Pro 115.1534.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/rain_night/Matrice-600-Pro 115.2201.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/rain_night/Matrice-600-Pro 115.2868.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/rain_night/Matrice-600-Pro 115.3535.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/rain_night/Matrice-600-Pro 115.4202.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/rain_night/Matrice-600-Pro 115.4869.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/rain_night/Matrice-600-Pro 115.5536.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/rain_night/Matrice-600-Pro 115.6203.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/rain_night/Matrice-600-Pro 115.6870.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/rain_night/Matrice-600-Pro 115.7537.png 1 0.07 0.07
Town03HD_Opt/carla_data/00001/snow_night/DJI-phantom4 44.7393.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/snow_night/DJI-phantom4 44.8060.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/snow_night/DJI-phantom4 44.8727.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/snow_night/DJI-phantom4 44.9394.png 1 0.11 0.11
Town03HD_Opt/carla_data/00001/snow_night/DJI-phantom4 45.0061.png 1 0.12 0.12
Town03HD_Opt/carla_data/00001/snow_night/DJI-phantom4 45.0728.png 1 0.13 0.13
Town03HD_Opt/carla_data/00001/snow_night/DJI-phantom4 45.1395.png 1 0.14 0.14
Town03HD_Opt/carla_data/00001/snow_night/DJI-phantom4 45.2062.png 1 0.15 0.15
Town03HD_Opt/carla_data/00001/snow_night/DJI-phantom4 45.2729.png 1 0.16 0.16
Town03HD_Opt/carla_data/00001/snow_night/DJI-phantom4 45.3396.png 1 0.17 0.17
Town03HD_Opt/carla_data/00001/snow_night/DJI-phantom4 45.4063.png 1 0.17 0.17
Town03HD_Opt/carla_data/00001/snow_night/DJI-phantom4 45.4730.png 1 0.17 0.17
Town03HD_Opt/carla_data/00001/snow_night/DJI-phantom4 45.5397.png 1 0.16 0.16
Town03HD_Opt/carla_data/00001/snow_night/DJI-phantom4 45.6064.png 1 0.16 0.16
Town03HD_Opt/carla_data/00001/snow_night/DJI-phantom4 45.6731.png 1 0.15 0.15
Town03HD_Opt/carla_data/00001/snow_night/DJI-phantom4 45.7398.png 1 0.14 0.14
Town03HD_Opt/carla_data/00001/snow_night/DJI-phantom4 45.8065.png 1 0.13 0.13
Town03HD_Opt/carla_data/00001/snow_night/DJI-phantom4 45.8732.png 1 0.12 0.12
Town03HD_Opt/carla_data/00001/snow_night/DJI-phantom4 45.9399.png 1 0.11 0.11
Town03HD_Opt/carla_data/00001/snow_night/DJI-phantom4 46.0066.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/snow_night/DJI-phantom4 46.0733.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/snow_night/DJI-phantom4 46.1400.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/snow_night/DJI-phantom4 46.2067.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/snow_night/DJI-phantom4 46.2734.png 1 0.07 0.07
Town03HD_Opt/carla_data/00001/snow_night/m210-rtk 53.3826.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/snow_night/m210-rtk 53.4493.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/snow_night/m210-rtk 53.5160.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/snow_night/m210-rtk 53.5827.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/snow_night/m210-rtk 53.6494.png 1 0.11 0.11
Town03HD_Opt/carla_data/00001/snow_night/m210-rtk 53.7161.png 1 0.13 0.13
Town03HD_Opt/carla_data/00001/snow_night/m210-rtk 53.7828.png 1 0.14 0.14
Town03HD_Opt/carla_data/00001/snow_night/m210-rtk 53.8495.png 1 0.16 0.16
Town03HD_Opt/carla_data/00001/snow_night/m210-rtk 53.9162.png 1 0.17 0.17
Town03HD_Opt/carla_data/00001/snow_night/m210-rtk 53.9829.png 1 0.18 0.18
Town03HD_Opt/carla_data/00001/snow_night/m210-rtk 54.0496.png 1 0.19 0.19
Town03HD_Opt/carla_data/00001/snow_night/m210-rtk 54.1163.png 1 0.20 0.20
Town03HD_Opt/carla_data/00001/snow_night/m210-rtk 54.1830.png 1 0.20 0.20
Town03HD_Opt/carla_data/00001/snow_night/m210-rtk 54.2497.png 1 0.20 0.20
Town03HD_Opt/carla_data/00001/snow_night/m210-rtk 54.3164.png 1 0.19 0.19
Town03HD_Opt/carla_data/00001/snow_night/m210-rtk 54.3831.png 1 0.18 0.18
Town03HD_Opt/carla_data/00001/snow_night/m210-rtk 54.4498.png 1 0.17 0.17
Town03HD_Opt/carla_data/00001/snow_night/m210-rtk 54.5165.png 1 0.16 0.16
Town03HD_Opt/carla_data/00001/snow_night/m210-rtk 54.5832.png 1 0.15 0.15
Town03HD_Opt/carla_data/00001/snow_night/m210-rtk 54.6499.png 1 0.14 0.14
Town03HD_Opt/carla_data/00001/snow_night/m210-rtk 54.7166.png 1 0.13 0.13
Town03HD_Opt/carla_data/00001/snow_night/m210-rtk 54.7833.png 1 0.12 0.12
Town03HD_Opt/carla_data/00001/snow_night/m210-rtk 54.8500.png 1 0.11 0.11
Town03HD_Opt/carla_data/00001/snow_night/m210-rtk 54.9167.png 1 0.11 0.11
Town03HD_Opt/carla_data/00001/snow_night/m210-rtk 54.9834.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/snow_night/m210-rtk 55.0501.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/snow_night/m210-rtk 55.1168.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/snow_night/m210-rtk 55.1835.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/snow_night/m210-rtk 55.2502.png 1 0.07 0.07
Town07HD_Opt/carla_data/00001/clear_day/DJI-avata2 37.0145.png 1 0.08 0.08
